Date/Time (PST),Battery Voltage (v),"Precipitation ("")","24 Hour Snow ("")","Total Snow Depth ("")",Temperature (deg F),Relative Humidity (%)
2018-11-05 08:00,13.27,0.02,33.54,5.87,,
2018-11-05 07:00,13.27,0.02,33.8,6.81,,
2018-11-05 06:00,13.35,0.04,27.49,6.474,,
2018-11-05 05:00,13.43,0.03,10.37,6.407,,
2018-11-05 04:00,13.34,0.04,34.07,4.93,,
2018-11-05 03:00,13.46,0.03,11.65,4.536,,
2018-11-05 02:00,13.35,0.02,8.83,4.564,,
2018-11-05 01:00,13.47,0.04,-7.55,4.556,,
2018-11-05 00:00,13.45,0.03,-30.25,5.064,,
2018-11-04 23:00,13.84,0.05,30.31,5.064,,
2018-11-04 22:00,13.46,0.04,31.52,5.87,,
2018-11-04 21:00,13.29,0.03,37.77,3.489,,
2018-11-04 20:00,13.27,0.0,38.3,3.489,,
2018-11-04 19:00,13.24,0.0,48.24,2.952,,
2018-11-04 18:00,13.27,0.0,49.99,3.744,,
2018-11-04 17:00,13.28,0.0,47.23,4.293,,
2018-11-04 16:00,13.47,0.0,46.43,2.952,,
2018-11-04 15:00,13.47,0.0,51.19,4.094,,
2018-11-04 14:00,13.41,0.01,44.01,3.489,,
2018-11-04 13:00,13.4,0.01,46.09,3.758,,
2018-11-04 12:00,13.37,0.01,55.49,3.758,,
2018-11-04 11:00,13.42,0.01,52.54,4.429,,
2018-11-04 10:00,13.43,0.0,64.22,4.161,,
2018-11-04 09:00,13.32,0.0,64.08,3.892,,
2018-11-04 08:00,13.33,0.0,63.41,3.766,,
2018-11-04 07:00,13.56,0.0,59.45,4.332,,
2018-11-04 06:00,13.29,0.01,5.013,4.332,,
2018-11-04 05:00,13.5,0.09,-3.242,4.332,,
2018-11-04 04:00,13.35,0.18,-213.4,4.027,,
2018-11-04 03:00,13.29,0.14,-172.6,4.893,,
2018-11-04 02:00,13.45,0.15,-130.2,3.591,,
2018-11-04 01:00,13.51,0.11,-47.36,2.94,,
2018-11-04 00:00,13.43,0.11,-1.841,5.369,,
2018-11-03 23:00,13.52,0.11,6.08,3.49,,
2018-11-03 22:00,13.41,0.04,12.26,3.221,,
2018-11-03 21:00,13.36,0.05,-5.198,2.952,,
2018-11-03 20:00,13.28,0.04,-5.802,3.288,,
2018-11-03 19:00,13.45,0.03,-56.15,3.087,,
2018-11-03 18:00,13.41,0.02,-51.79,3.489,,
2018-11-03 17:00,13.62,0.02,21.99,4.161,,
2018-11-03 16:00,13.64,0.03,36.09,3.49,,
2018-11-03 15:00,13.54,0.02,33.94,3.355,,
2018-11-03 14:00,13.8,0.03,35.02,3.9,,
2018-11-03 13:00,13.4,0.01,27.9,3.258,,
2018-11-03 12:00,13.48,0.01,27.77,3.527,,
2018-11-03 11:00,13.54,0.01,24.55,2.721,,
2018-11-03 10:00,13.47,0.02,27.1,3.318,,
2018-11-03 09:00,13.23,0.02,30.18,3.516,,
2018-11-03 08:00,13.23,0.01,33.61,3.325,,
2018-11-03 07:00,13.24,0.0,34.01,2.96,,
2018-11-03 06:00,13.38,0.0,34.21,3.493,,
2018-11-03 05:00,13.49,0.01,29.51,3.221,,
2018-11-03 04:00,13.45,0.0,33.0,4.362,,
2018-11-03 03:00,13.45,0.0,33.07,3.49,,
2018-11-03 02:00,13.47,0.0,25.62,3.892,,
2018-11-03 01:00,13.47,0.0,33.54,3.221,,
2018-11-03 00:00,13.71,0.0,27.36,3.221,,
2018-11-02 23:00,13.62,0.02,29.24,3.758,,
2018-11-02 22:00,13.8,0.02,32.87,3.896,,
2018-11-02 21:00,13.42,0.04,29.64,3.088,,
2018-11-02 20:00,13.51,0.05,33.94,3.573,,
2018-11-02 19:00,13.38,0.05,28.37,2.318,,
2018-11-02 18:00,13.58,0.01,31.12,2.99,,
2018-11-02 17:00,13.53,0.06,29.38,3.119,,
2018-11-02 16:00,13.49,0.05,33.67,2.855,,
2018-11-02 15:00,13.47,0.04,33.2,2.855,,
2018-11-02 14:00,13.56,0.03,33.94,3.124,,
2018-11-02 13:00,13.49,0.08,37.3,2.788,,
2018-11-02 12:00,13.61,0.03,48.11,3.661,,
2018-11-02 11:00,13.58,0.0,60.92,3.429,,
2018-11-02 10:00,13.56,0.0,50.66,3.402,,
2018-11-02 09:00,13.67,0.01,34.08,3.263,,
2018-11-02 08:00,13.93,0.32,-18.14,3.258,,
2018-11-02 07:00,13.83,0.35,-72.07,3.324,,
2018-11-02 06:00,13.55,0.08,-80.3,3.735,,
2018-11-02 05:00,13.7,0.14,5.499,3.337,,
2018-11-02 04:00,13.74,0.32,2.747,3.869,,
2018-11-02 03:00,13.53,0.22,-29.74,3.308,,
2018-11-02 02:00,13.46,0.14,-14.17,2.628,,
2018-11-02 01:00,13.38,0.06,-4.508,3.299,,
2018-11-02 00:00,13.57,0.03,-49.99,3.664,,
2018-11-01 23:00,13.4,0.07,-61.2,2.923,,
2018-11-01 22:00,13.64,0.09,-42.89,3.448,,
2018-11-01 21:00,13.45,0.07,-41.14,3.463,,
2018-11-01 20:00,13.39,0.06,-135.0,2.93,,
2018-11-01 19:00,13.36,0.06,-121.2,3.332,,
2018-11-01 18:00,13.4,0.04,-137.9,2.796,,
2018-11-01 17:00,13.56,0.02,-141.9,3.332,,
2018-11-01 16:00,13.46,0.01,-64.28,3.064,,
2018-11-01 15:00,13.47,0.03,-19.46,3.332,,
2018-11-01 14:00,13.58,0.04,41.53,3.199,,
2018-11-01 13:00,13.47,0.04,44.55,2.947,,
2018-11-01 12:00,13.46,0.04,49.85,3.474,,
2018-11-01 11:00,13.8,0.06,42.07,2.818,,
2018-11-01 10:00,13.63,0.08,43.41,2.967,,
2018-11-01 09:00,13.81,0.11,38.51,2.967,,
2018-11-01 08:00,13.82,0.04,39.79,2.967,,
2018-11-01 07:00,13.76,0.04,17.18,2.681,,
2018-11-01 06:00,13.77,0.07,33.08,3.492,,
2018-11-01 05:00,13.72,0.08,-15.03,3.2,,
2018-11-01 04:00,13.7,0.01,-34.56,3.064,,
2018-11-01 03:00,13.76,0.0,-79.52,3.064,,
2018-11-01 02:00,13.79,0.01,44.21,3.861,,
2018-11-01 01:00,13.8,0.0,44.08,3.297,,
2018-11-01 00:00,13.79,0.01,44.08,3.295,,
2018-10-31 23:00,13.83,0.0,43.41,3.295,,
2018-10-31 22:00,13.83,0.03,41.39,3.295,,
2018-10-31 21:00,13.8,0.02,45.02,3.037,,
2018-10-31 20:00,13.8,0.06,46.09,3.668,,
2018-10-31 19:00,13.82,0.04,45.56,4.272,,
2018-10-31 18:00,13.78,0.04,10.26,3.869,,
2018-10-31 17:00,13.69,0.03,-52.41,5.144,,
2018-10-31 16:00,13.86,0.07,36.03,3.198,,
2018-10-31 15:00,13.92,0.03,37.91,4.54,,
2018-10-31 14:00,13.86,0.02,43.14,4.674,,
2018-10-31 13:00,13.73,0.01,43.95,5.478,,
2018-10-31 12:00,13.63,0.02,43.01,5.204,,
2018-10-31 11:00,13.74,0.07,48.51,5.852,,
2018-10-31 10:00,13.68,0.12,46.56,5.174,,
2018-10-31 09:00,13.75,0.04,45.69,5.235,,
2018-10-31 08:00,13.43,0.04,45.42,5.674,,
2018-10-31 07:00,13.71,0.02,43.61,6.211,,
2018-10-31 06:00,13.82,0.03,33.54,7.39,,
2018-10-31 05:00,13.63,0.07,41.93,8.12,,
2018-10-31 04:00,13.64,0.06,38.51,8.59,,
2018-10-31 03:00,13.65,0.07,61.06,8.62,,
2018-10-31 02:00,13.72,0.06,64.15,8.69,,
2018-10-31 01:00,13.81,0.07,49.05,7.951,,
2018-10-31 00:00,13.79,0.05,48.64,7.078,,
2018-10-30 23:00,13.82,0.08,48.11,5.473,,
2018-10-30 22:00,13.62,0.05,48.37,4.809,,
2018-10-30 21:00,13.82,0.02,50.25,5.703,,
2018-10-30 20:00,13.63,0.0,53.48,6.309,,
2018-10-30 19:00,13.79,0.0,49.18,5.961,,
2018-10-30 18:00,13.64,0.0,48.71,6.172,,
2018-10-30 17:00,13.74,0.0,50.39,6.039,,
2018-10-30 16:00,13.82,0.0,51.73,5.503,,
2018-10-30 15:00,13.71,0.0,58.98,5.503,,
2018-10-30 14:00,13.83,0.0,61.4,5.369,,
2018-10-30 13:00,13.81,0.0,62.4,5.638,,
2018-10-30 12:00,13.8,0.01,58.44,5.638,,
2018-10-30 11:00,13.84,0.0,59.92,5.235,,
2018-10-30 10:00,13.79,0.0,62.07,5.229,,
2018-10-30 09:00,13.8,0.0,55.22,4.393,,
2018-10-30 08:00,13.72,0.0,46.09,5.999,,
2018-10-30 07:00,13.7,0.0,53.34,5.568,,
2018-10-30 06:00,13.81,0.0,54.82,6.102,,
2018-10-30 05:00,13.76,0.0,46.09,6.13,,
2018-10-30 04:00,13.53,0.0,49.31,6.236,,
2018-10-30 03:00,13.79,0.0,51.66,5.33,,
2018-10-30 02:00,13.67,0.0,51.6,5.333,,
2018-10-30 01:00,13.65,0.0,51.19,5.87,,
2018-10-30 00:00,13.81,0.0,51.19,5.198,,
2018-10-29 23:00,13.86,0.0,53.07,5.4,,
2018-10-29 22:00,13.74,0.0,54.22,5.467,,
2018-10-29 21:00,13.57,0.0,56.03,6.071,,
2018-10-29 20:00,13.76,0.0,63.48,6.071,,
2018-10-29 19:00,13.77,0.01,62.21,6.282,,
2018-10-29 18:00,13.59,0.0,58.31,6.437,,
2018-10-29 17:00,13.68,0.0,49.85,6.711,,
2018-10-29 16:00,13.77,0.01,50.39,6.578,,
2018-10-29 15:00,13.72,0.0,50.52,6.846,,
2018-10-29 14:00,13.78,0.01,56.16,6.043,,
2018-10-29 13:00,13.78,0.0,58.85,6.98,,
2018-10-29 12:00,13.81,0.02,55.22,5.361,,
2018-10-29 11:00,13.47,0.01,50.66,5.973,,
2018-10-29 10:00,13.67,0.06,53.14,5.472,,
2018-10-29 09:00,13.56,0.0,47.3,5.601,,
2018-10-29 08:00,13.7,0.0,52.4,5.735,,
2018-10-29 07:00,13.37,0.0,52.13,5.332,,
2018-10-29 06:00,13.36,0.0,52.4,5.735,,
2018-10-29 05:00,13.37,0.0,53.75,5.937,,
2018-10-29 04:00,13.42,0.0,56.3,-0.173,,
2018-10-29 03:00,13.6,0.0,58.65,3.318,,
2018-10-29 02:00,13.37,0.0,55.42,3.184,,
2018-10-29 01:00,13.65,0.0,57.64,0.901,,
2018-10-29 00:00,13.59,0.01,55.22,4.93,,
2018-10-28 23:00,13.83,0.0,49.72,4.93,,
2018-10-28 22:00,13.82,0.0,53.88,4.527,,
2018-10-28 21:00,13.81,0.0,56.9,5.608,,
2018-10-28 20:00,13.72,0.01,48.04,5.469,,
2018-10-28 19:00,13.74,0.0,48.44,5.742,,
2018-10-28 18:00,13.38,0.02,48.64,6.012,,
2018-10-28 17:00,13.44,0.02,48.51,5.693,,
2018-10-28 16:00,13.56,0.03,46.83,5.634,,
2018-10-28 15:00,13.47,0.04,46.09,6.298,,
2018-10-28 14:00,13.68,0.02,47.43,4.893,,
2018-10-28 13:00,13.87,0.0,44.48,5.618,,
2018-10-28 12:00,13.62,0.01,47.17,4.997,,
2018-10-28 11:00,13.74,0.0,49.31,4.594,,
2018-10-28 10:00,13.91,0.06,49.85,4.962,,
2018-10-28 09:00,13.46,0.03,51.06,3.75,,
2018-10-28 08:00,13.42,0.04,51.19,5.504,,
2018-10-28 07:00,13.65,0.05,52.54,3.758,,
2018-10-28 06:00,13.4,0.07,54.89,3.892,,
2018-10-28 05:00,13.48,0.09,58.65,3.624,,
2018-10-28 04:00,13.47,0.09,45.02,3.354,,
2018-10-28 03:00,13.43,0.07,47.7,3.184,,
2018-10-28 02:00,13.42,0.1,53.48,3.721,,
2018-10-28 01:00,13.56,0.14,56.3,3.855,,
2018-10-28 00:00,13.61,0.03,54.55,3.99,,
2018-10-27 23:00,13.75,0.03,56.97,3.52,,
2018-10-27 22:00,13.62,0.09,58.78,3.99,,
2018-10-27 21:00,13.41,0.07,52.94,3.452,,
2018-10-27 20:00,13.28,0.13,64.08,3.613,,
2018-10-27 19:00,13.36,0.13,53.74,4.422,,
2018-10-27 18:00,13.46,0.12,55.96,4.027,,
2018-10-27 17:00,13.4,0.01,60.72,2.855,,
2018-10-27 16:00,13.67,0.0,59.72,3.429,,
2018-10-27 15:00,13.88,0.0,60.19,3.564,,
2018-10-27 14:00,13.94,0.0,60.52,3.207,,
2018-10-27 13:00,13.74,0.0,59.71,2.43,,
2018-10-27 12:00,13.99,0.0,56.22,2.546,,
2018-10-27 11:00,13.79,0.0,56.16,2.831,,
2018-10-27 10:00,13.89,0.0,57.77,3.355,,
2018-10-27 09:00,13.81,0.0,62.14,4.392,,
2018-10-27 08:00,13.69,0.0,62.54,4.087,,
2018-10-27 07:00,13.65,0.0,61.07,3.513,,
2018-10-27 06:00,13.58,0.0,60.46,3.521,,
2018-10-27 05:00,13.42,0.0,52.67,3.246,,
2018-10-27 04:00,13.47,0.0,47.64,3.684,,
2018-10-27 03:00,13.56,0.0,52.81,3.52,,
2018-10-27 02:00,13.49,0.0,52.2,3.086,,
2018-10-27 01:00,13.49,0.0,50.93,3.758,,
2018-10-27 00:00,13.53,0.0,55.36,4.027,,
2018-10-26 23:00,13.57,0.0,55.62,3.691,,
2018-10-26 22:00,13.61,0.0,53.34,3.995,,
2018-10-26 21:00,13.53,0.0,55.09,3.258,,
2018-10-26 20:00,13.35,0.0,52.0,3.527,,
2018-10-26 19:00,13.46,0.0,50.79,3.124,,
2018-10-26 18:00,13.46,0.0,54.82,3.527,,
2018-10-26 17:00,13.39,0.02,56.83,2.721,,
2018-10-26 16:00,13.42,0.09,55.62,3.552,,
2018-10-26 15:00,13.48,0.02,54.61,3.698,,
2018-10-26 14:00,13.46,0.03,54.21,3.832,,
2018-10-26 13:00,13.69,0.01,55.42,3.734,,
2018-10-26 12:00,13.64,0.01,56.83,3.615,,
2018-10-26 11:00,13.59,0.04,56.56,3.235,,
2018-10-26 10:00,13.57,0.02,56.56,3.504,,
2018-10-26 09:00,13.84,0.03,57.36,2.962,,
2018-10-26 08:00,13.55,0.01,58.17,3.094,,
2018-10-26 07:00,13.79,0.03,44.21,3.504,,
2018-10-26 06:00,13.57,0.02,34.02,2.699,,
2018-10-26 05:00,13.61,0.06,31.53,2.679,,
2018-10-26 04:00,13.89,0.11,60.45,4.272,,
2018-10-26 03:00,13.41,0.18,72.6,3.467,,
2018-10-26 02:00,13.81,0.2,71.66,4.138,,
2018-10-26 01:00,13.81,0.11,76.89,3.668,,
2018-10-26 00:00,13.56,0.15,70.58,4.817,,
2018-10-25 23:00,13.84,0.1,67.09,3.607,,
2018-10-25 22:00,13.49,0.05,66.82,3.886,,
2018-10-25 21:00,13.83,0.08,66.15,4.301,,
2018-10-25 20:00,13.75,0.07,65.48,3.894,,
2018-10-25 19:00,13.97,0.07,65.08,3.627,,
2018-10-25 18:00,13.5,0.09,65.21,3.632,,
2018-10-25 17:00,13.83,0.08,66.22,3.218,,
2018-10-25 16:00,13.66,0.08,64.48,3.624,,
2018-10-25 15:00,13.61,0.02,65.88,3.619,,
2018-10-25 14:00,13.85,0.05,66.02,3.361,,
2018-10-25 13:00,13.57,0.14,64.68,3.217,,
2018-10-25 12:00,13.86,0.1,65.35,3.467,,
2018-10-25 11:00,13.52,0.0,62.33,3.698,,
2018-10-25 10:00,13.41,0.05,67.64,3.797,,
2018-10-25 09:00,13.4,0.01,66.03,3.279,,
2018-10-25 08:00,13.7,0.01,63.88,3.69,,
2018-10-25 07:00,13.57,0.0,65.62,3.697,,
2018-10-25 06:00,13.59,0.0,73.28,2.723,,
2018-10-25 05:00,13.81,0.0,83.3,4.332,,
2018-10-25 04:00,13.4,0.0,89.3,2.855,,
2018-10-25 03:00,13.85,0.0,94.2,3.124,,
2018-10-25 02:00,13.56,0.0,97.5,5.409,,
2018-10-25 01:00,13.64,0.0,96.8,3.392,,
2018-10-25 00:00,13.66,0.0,97.0,3.527,,
2018-10-24 23:00,13.55,0.0,97.1,3.795,,
2018-10-24 22:00,13.5,0.0,97.2,3.929,,
2018-10-24 21:00,13.56,0.0,98.2,3.795,,
2018-10-24 20:00,13.55,0.0,95.6,4.466,,
2018-10-24 19:00,13.81,0.0,88.3,3.795,,
2018-10-24 18:00,13.48,0.0,88.7,3.795,,
2018-10-24 17:00,13.41,0.0,94.1,4.086,,
2018-10-24 16:00,13.6,0.0,99.0,3.735,,
2018-10-24 15:00,13.59,0.0,97.1,3.37,,
2018-10-24 14:00,14.02,0.0,90.4,4.48,,
2018-10-24 13:00,13.85,0.0,102.0,4.284,,
2018-10-24 12:00,13.74,0.0,105.5,2.661,,
2018-10-24 11:00,14.03,0.0,98.4,3.832,,
2018-10-24 10:00,13.61,0.0,87.2,5.032,,
2018-10-24 09:00,13.61,0.0,67.3,4.6,,
2018-10-24 08:00,13.67,0.0,63.48,4.869,,
2018-10-24 07:00,13.61,0.0,64.28,4.328,,
2018-10-24 06:00,13.51,0.0,64.08,3.99,,
2018-10-24 05:00,13.56,0.0,65.16,4.048,,
2018-10-24 04:00,13.33,0.0,64.68,3.661,,
2018-10-24 03:00,13.38,0.0,62.6,6.211,,
2018-10-24 02:00,13.41,0.0,69.52,4.733,,
2018-10-24 01:00,13.45,0.0,65.89,4.332,,
2018-10-24 00:00,13.55,0.0,66.03,6.816,,
2018-10-23 23:00,13.44,0.0,65.02,6.421,,
2018-10-23 22:00,13.89,0.0,68.98,6.046,,
2018-10-23 21:00,13.83,0.01,80.9,3.295,,
2018-10-23 20:00,13.55,0.0,87.6,4.785,,
2018-10-23 19:00,13.45,0.0,86.8,4.805,,
2018-10-23 18:00,13.81,0.0,87.8,5.516,,
2018-10-23 17:00,13.68,0.0,86.9,5.687,,
2018-10-23 16:00,13.89,0.0,87.4,5.553,,
2018-10-23 15:00,13.92,0.0,87.3,5.151,,
2018-10-23 14:00,13.68,0.0,85.9,5.626,,
2018-10-23 13:00,14.01,0.0,86.7,5.76,,
2018-10-23 12:00,13.62,0.0,86.7,4.352,,
2018-10-23 11:00,14.03,0.0,90.2,2.604,,
2018-10-23 10:00,13.9,0.0,90.9,3.407,,
2018-10-23 09:00,13.61,0.0,95.2,3.467,,
2018-10-23 08:00,13.9,0.0,94.1,5.882,,
2018-10-23 07:00,13.38,0.0,92.5,3.601,,
2018-10-23 06:00,13.59,0.0,93.3,4.681,,
2018-10-23 05:00,13.81,0.0,92.9,6.016,,
2018-10-23 04:00,13.53,0.0,91.7,4.287,,
2018-10-23 03:00,13.51,0.0,92.3,4.214,,
2018-10-23 02:00,13.85,0.0,92.1,6.306,,
2018-10-23 01:00,13.65,0.0,92.4,3.079,,
2018-10-23 00:00,13.86,0.0,92.4,4.833,,
2018-10-22 23:00,13.91,0.0,91.8,5.785,,
2018-10-22 22:00,13.59,0.0,91.3,4.838,,
2018-10-22 21:00,13.88,0.0,91.4,5.248,,
2018-10-22 20:00,13.59,0.0,90.2,5.248,,
2018-10-22 19:00,13.87,0.0,89.8,6.068,,
2018-10-22 18:00,13.63,0.0,89.4,8.37,,
2018-10-22 17:00,13.65,0.0,88.6,3.675,,
2018-10-22 16:00,14.02,0.0,87.4,5.626,,
2018-10-22 15:00,14.09,0.0,87.4,3.018,,
2018-10-22 14:00,13.8,0.0,87.5,4.158,,
2018-10-22 13:00,14.13,0.0,87.9,4.188,,
2018-10-22 12:00,14.16,0.0,87.0,3.249,,
2018-10-22 11:00,13.92,0.0,89.4,3.316,,
2018-10-22 10:00,13.97,0.0,90.8,4.413,,
2018-10-22 09:00,13.62,0.0,96.8,3.204,,
2018-10-22 08:00,13.85,0.0,96.8,5.845,,
2018-10-22 07:00,13.57,0.0,96.5,7.322,,
2018-10-22 06:00,13.75,0.0,96.4,2.758,,
2018-10-22 05:00,13.65,0.0,94.0,4.101,,
2018-10-22 04:00,13.55,0.0,93.4,4.809,,
2018-10-22 03:00,13.82,0.0,94.8,4.54,,
2018-10-22 02:00,13.62,0.0,94.0,6.285,,
2018-10-22 01:00,13.58,0.0,93.2,5.614,,
2018-10-22 00:00,13.88,0.0,93.1,4.353,,
2018-10-21 23:00,13.47,0.0,92.7,6.164,,
2018-10-21 22:00,13.94,0.0,92.3,4.422,,
2018-10-21 21:00,13.87,0.0,91.2,3.906,,
2018-10-21 20:00,13.84,0.0,92.8,3.097,,
2018-10-21 19:00,13.83,0.0,91.9,4.952,,
2018-10-21 18:00,13.88,0.0,90.6,3.839,,
2018-10-21 17:00,13.73,0.0,88.8,7.297,,
2018-10-21 16:00,14.0,0.0,88.7,6.736,,
2018-10-21 15:00,14.09,0.0,87.5,6.638,,
2018-10-21 14:00,14.14,0.0,88.3,6.906,,
2018-10-21 13:00,13.85,0.0,88.2,3.25,,
2018-10-21 12:00,14.05,0.0,88.5,6.199,,
2018-10-21 11:00,14.05,0.0,90.0,3.373,,
2018-10-21 10:00,13.65,0.0,90.2,4.211,,
2018-10-21 09:00,13.8,0.0,96.5,6.161,,
2018-10-21 08:00,13.44,0.0,97.2,6.937,,
2018-10-21 07:00,13.6,0.0,97.1,7.614,,
2018-10-21 06:00,13.79,0.0,99.0,4.503,,
2018-10-21 05:00,13.47,0.0,97.8,7.322,,
2018-10-21 04:00,13.46,0.0,97.8,4.643,,
2018-10-21 03:00,13.79,0.0,98.0,3.832,,
2018-10-21 02:00,13.81,0.0,97.9,7.188,,
2018-10-21 01:00,13.47,0.0,96.3,7.859,,
2018-10-21 00:00,13.84,0.0,95.3,5.337,,
2018-10-20 23:00,13.89,0.0,96.3,4.808,,
2018-10-20 22:00,13.58,0.0,93.9,5.211,,
2018-10-20 21:00,13.88,0.0,93.4,7.245,,
2018-10-20 20:00,13.77,0.0,92.0,4.04,,
2018-10-20 19:00,13.51,0.0,90.4,5.553,,
2018-10-20 18:00,13.87,0.0,91.2,7.297,,
2018-10-20 17:00,13.95,0.0,90.9,3.152,,
2018-10-20 16:00,13.78,0.0,88.7,7.174,,
2018-10-20 15:00,14.25,0.0,88.0,1.485,,
2018-10-20 14:00,14.22,0.0,88.2,3.734,,
2018-10-20 13:00,14.22,0.0,88.6,2.106,,
2018-10-20 12:00,14.12,0.0,87.4,4.986,,
2018-10-20 11:00,14.19,0.0,87.7,5.432,,
2018-10-20 10:00,13.62,0.0,88.8,5.358,,
2018-10-20 09:00,13.79,0.0,92.2,3.943,,
2018-10-20 08:00,13.78,0.0,92.5,7.26,,
2018-10-20 07:00,13.65,0.0,91.8,7.663,,
2018-10-20 06:00,13.4,0.0,93.3,7.112,,
2018-10-20 05:00,13.84,0.0,92.0,7.663,,
2018-10-20 04:00,13.56,0.0,92.2,7.931,,
2018-10-20 03:00,13.92,0.0,91.8,5.65,,
2018-10-20 02:00,13.94,0.0,92.3,5.65,,
2018-10-20 01:00,13.64,0.0,92.8,7.797,,
2018-10-20 00:00,13.92,0.0,93.9,5.248,,
2018-10-19 23:00,13.86,0.0,95.3,7.915,,
2018-10-19 22:00,13.55,0.0,94.4,4.138,,
2018-10-19 21:00,13.94,0.0,93.9,6.573,,
2018-10-19 20:00,13.93,0.0,93.7,4.295,,
2018-10-19 19:00,13.51,0.0,91.9,4.177,,
2018-10-19 18:00,13.89,0.0,91.2,4.48,,
2018-10-19 17:00,13.93,0.0,90.1,3.295,,
2018-10-19 16:00,13.73,0.0,88.3,3.153,,
2018-10-19 15:00,14.1,0.0,87.9,2.037,,
2018-10-19 14:00,14.21,0.0,89.7,3.555,,
2018-10-19 13:00,14.17,0.0,93.0,3.42,,
2018-10-19 12:00,13.93,0.0,95.7,6.37,,
2018-10-19 11:00,14.11,0.0,100.7,5.224,,
2018-10-19 10:00,14.04,0.0,105.3,3.964,,
2018-10-19 09:00,13.65,0.0,114.8,5.683,,
2018-10-19 08:00,13.88,0.0,116.9,7.93,,
2018-10-19 07:00,13.58,0.0,118.4,4.145,,
2018-10-19 06:00,13.88,0.0,118.2,5.086,,
2018-10-19 05:00,13.51,0.0,118.5,7.23,,
2018-10-19 04:00,13.85,0.0,117.0,6.858,,
2018-10-19 03:00,13.47,0.0,120.6,8.19,,
2018-10-19 02:00,13.81,0.0,120.0,5.081,,
2018-10-19 01:00,13.57,0.0,120.2,5.086,,
2018-10-19 00:00,13.92,0.0,121.4,5.353,,
2018-10-18 23:00,13.92,0.0,121.2,4.688,,
2018-10-18 22:00,13.65,0.0,122.2,5.01,,
2018-10-18 21:00,13.82,0.0,122.5,4.138,,
2018-10-18 20:00,13.88,0.0,120.2,7.103,,
2018-10-18 19:00,13.57,0.0,117.7,4.175,,
2018-10-18 18:00,13.9,0.0,115.1,5.016,,
2018-10-18 17:00,13.95,0.0,108.9,3.481,,
2018-10-18 16:00,14.03,0.0,100.7,8.38,,
2018-10-18 15:00,13.85,0.0,97.0,4.129,,
2018-10-18 14:00,14.06,0.0,100.5,5.594,,
2018-10-18 13:00,13.85,0.0,102.1,7.889,,
2018-10-18 12:00,13.85,0.0,107.3,4.694,,
2018-10-18 11:00,14.07,0.0,109.2,8.38,,
2018-10-18 10:00,14.0,0.0,111.5,3.647,,
2018-10-18 09:00,13.59,0.0,114.3,5.15,,
2018-10-18 08:00,13.91,0.0,114.2,5.65,,
2018-10-18 07:00,13.86,0.0,113.1,7.647,,
2018-10-18 06:00,13.64,0.0,112.6,6.308,,
2018-10-18 05:00,13.9,0.0,113.1,6.033,,
2018-10-18 04:00,13.8,0.0,112.9,5.496,,
2018-10-18 03:00,13.42,0.0,112.3,6.428,,
2018-10-18 02:00,13.81,0.0,112.4,2.536,,
2018-10-18 01:00,13.86,0.0,112.2,4.808,,
2018-10-18 00:00,13.42,0.0,112.3,4.386,,
2018-10-17 23:00,13.89,0.0,112.4,5.04,,
2018-10-17 22:00,13.43,0.0,111.9,5.443,,
2018-10-17 21:00,13.85,0.0,111.8,6.016,,
2018-10-17 20:00,13.5,0.0,113.4,7.243,,
2018-10-17 19:00,13.84,0.0,113.5,5.077,,
2018-10-17 18:00,13.61,0.0,112.6,5.49,,
2018-10-17 17:00,13.66,0.0,111.0,3.407,,
2018-10-17 16:00,14.02,0.0,105.5,1.507,,
2018-10-17 15:00,14.1,0.0,100.8,1.678,,
2018-10-17 14:00,14.19,0.0,102.3,4.627,,
2018-10-17 13:00,13.88,0.0,101.5,7.808,,
2018-10-17 12:00,14.75,0.0,99.5,3.115,,
2018-10-17 11:00,14.03,0.0,97.8,8.17,,
2018-10-17 10:00,13.8,0.0,95.9,7.851,,
2018-10-17 09:00,13.9,0.0,93.3,5.632,,
2018-10-17 08:00,13.52,0.0,92.8,7.224,,
2018-10-17 07:00,13.79,0.0,92.1,5.891,,
2018-10-17 06:00,13.54,0.0,92.0,6.439,,
2018-10-17 05:00,13.43,0.0,91.6,6.31,,
2018-10-17 04:00,13.59,0.0,90.9,5.227,,
2018-10-17 03:00,13.72,0.0,91.1,5.248,,
2018-10-17 02:00,13.47,0.0,90.8,6.858,,
2018-10-17 01:00,13.8,0.0,90.2,7.381,,
2018-10-17 00:00,13.42,0.0,90.4,7.774,,
2018-10-16 23:00,13.74,0.0,91.6,4.289,,
2018-10-16 22:00,13.64,0.0,91.0,6.218,,
2018-10-16 21:00,13.82,0.0,92.7,4.694,,
2018-10-16 20:00,13.47,0.0,93.1,4.845,,
2018-10-16 19:00,13.89,0.0,92.8,4.346,,
2018-10-16 18:00,13.83,0.0,93.6,4.48,,
2018-10-16 17:00,13.6,0.0,93.6,5.085,,
2018-10-16 16:00,14.07,0.0,90.3,6.763,,
2018-10-16 15:00,14.14,0.0,85.9,5.758,,
2018-10-16 14:00,14.21,0.0,86.2,6.638,,
2018-10-16 13:00,13.88,0.0,85.0,3.287,,
2018-10-16 12:00,14.17,0.0,83.4,3.421,,
2018-10-16 11:00,14.16,0.0,79.41,6.102,,
2018-10-16 10:00,13.8,0.0,77.21,2.542,,
