Date/Time (PST),""" - 2700' - Berne",""" - 3950' - Stevens Pass - Schmidt Haus",""" - 4790' - Stevens Pass - Grace Lakes",""" - 4800' - Stevens Pass - Brooks Precipitation"
2019-02-24 11:00,55.77,90.3,114.3,116.9
2019-02-24 10:00,55.11,90.5,115.5,114.8
2019-02-24 09:00,55.43,90.8,116.3,116.8
2019-02-24 08:00,55.69,90.6,116.4,116.6
2019-02-24 07:00,55.03,91.0,115.9,116.3
2019-02-24 06:00,55.23,91.2,115.9,117.7
2019-02-24 05:00,54.9,91.2,116.7,117.2
2019-02-24 04:00,54.51,91.4,116.0,118.2
2019-02-24 03:00,54.9,91.6,114.5,117.0
2019-02-24 02:00,54.9,91.6,114.9,117.5
2019-02-24 01:00,54.9,91.6,116.4,118.2
2019-02-24 00:00,55.04,91.4,116.0,117.6
2019-02-23 23:00,54.77,91.6,116.1,118.4
2019-02-23 22:00,54.91,91.8,117.1,118.7
2019-02-23 21:00,53.94,91.9,117.2,118.5
2019-02-23 20:00,55.12,92.0,117.7,118.7
2019-02-23 19:00,55.19,92.2,117.9,119.1
2019-02-23 18:00,54.54,92.0,117.3,118.5
2019-02-23 17:00,53.76,92.2,116.9,118.2
2019-02-23 16:00,54.74,91.1,116.7,117.4
2019-02-23 15:00,54.09,91.6,116.8,116.9
2019-02-23 14:00,52.32,91.3,117.2,116.8
2019-02-23 13:00,52.45,91.6,118.0,118.1
2019-02-23 12:00,54.21,91.1,116.6,118.7
2019-02-23 11:00,54.34,91.1,117.4,118.1
2019-02-23 10:00,54.46,90.7,117.5,117.9
2019-02-23 09:00,54.85,92.0,117.2,115.8
2019-02-23 08:00,160.5,92.0,117.9,116.4
2019-02-23 07:00,160.5,90.2,117.4,118.2
2019-02-23 06:00,160.5,91.5,117.2,118.2
2019-02-23 05:00,160.5,91.6,117.5,118.3
2019-02-23 04:00,160.5,91.2,116.3,117.6
2019-02-23 03:00,160.5,90.2,117.8,118.2
2019-02-23 02:00,160.5,90.2,117.3,118.3
2019-02-23 01:00,160.5,89.4,115.2,115.0
2019-02-23 00:00,160.5,90.0,114.0,115.8
2019-02-22 23:00,160.5,90.0,114.7,116.4
2019-02-22 22:00,160.5,89.0,115.1,116.8
2019-02-22 21:00,160.5,90.4,114.8,116.4
2019-02-22 20:00,160.5,90.4,115.2,117.2
2019-02-22 19:00,160.5,89.7,113.6,115.8
2019-02-22 18:00,54.66,89.7,113.6,115.8
2019-02-22 17:00,54.92,89.4,113.0,114.9
2019-02-22 16:00,55.38,90.1,114.9,116.0
2019-02-22 15:00,53.29,89.9,114.4,114.5
2019-02-22 14:00,52.57,87.9,112.2,111.5
2019-02-22 13:00,50.67,85.7,109.8,110.8
2019-02-22 12:00,49.49,84.8,109.9,111.2
2019-02-22 11:00,49.17,84.7,102.9,107.6
2019-02-22 10:00,49.11,84.2,108.8,107.7
2019-02-22 09:00,49.16,83.8,107.8,110.3
2019-02-22 08:00,49.62,83.2,108.1,110.3
2019-02-22 07:00,49.55,83.2,108.7,110.5
2019-02-22 06:00,49.02,84.2,109.3,110.0
2019-02-22 05:00,49.01,84.4,109.5,110.0
2019-02-22 04:00,48.55,84.1,109.3,110.0
2019-02-22 03:00,49.01,84.3,109.4,110.1
2019-02-22 02:00,49.6,84.3,109.5,110.3
2019-02-22 01:00,50.12,83.8,109.1,110.4
2019-02-22 00:00,50.19,84.4,109.3,110.5
2019-02-21 23:00,50.19,84.0,108.7,110.7
2019-02-21 22:00,50.45,84.7,107.8,110.4
2019-02-21 21:00,48.69,84.9,109.1,110.8
2019-02-21 20:00,160.5,84.7,109.9,110.1
2019-02-21 19:00,49.88,84.4,110.0,111.1
2019-02-21 18:00,50.48,85.0,110.0,111.1
2019-02-21 17:00,50.09,84.5,109.2,110.8
2019-02-21 16:00,50.16,84.6,109.5,111.1
2019-02-21 15:00,49.77,84.0,109.6,111.0
2019-02-21 14:00,49.9,83.2,109.4,110.2
2019-02-21 13:00,49.7,84.6,110.1,110.6
2019-02-21 12:00,49.31,84.4,109.9,109.4
2019-02-21 11:00,49.01,84.7,110.0,110.4
2019-02-21 10:00,49.0,85.1,110.7,110.5
2019-02-21 09:00,47.81,84.8,110.5,111.5
2019-02-21 08:00,49.19,85.3,110.8,111.9
2019-02-21 07:00,50.1,84.8,110.8,112.4
2019-02-21 06:00,49.06,85.5,110.9,112.1
2019-02-21 05:00,49.84,84.8,110.9,112.3
2019-02-21 04:00,49.84,85.0,110.9,112.2
2019-02-21 03:00,49.07,85.2,110.9,112.3
2019-02-21 02:00,48.75,84.9,110.7,112.5
2019-02-21 01:00,48.16,85.2,111.3,112.3
2019-02-21 00:00,160.5,85.6,111.2,112.3
2019-02-20 23:00,160.5,85.8,111.4,112.4
2019-02-20 22:00,160.5,85.8,111.6,112.6
2019-02-20 21:00,160.5,85.7,111.8,111.7
2019-02-20 20:00,160.6,85.8,111.7,111.9
2019-02-20 19:00,50.21,85.7,110.7,112.1
2019-02-20 18:00,49.57,86.2,111.0,111.5
2019-02-20 17:00,50.16,85.6,110.6,111.5
2019-02-20 16:00,50.09,85.6,110.5,111.7
2019-02-20 15:00,49.7,85.3,109.5,111.5
2019-02-20 14:00,50.16,84.9,110.2,111.7
2019-02-20 13:00,49.96,85.4,110.0,111.5
2019-02-20 12:00,50.03,86.1,110.3,111.7
2019-02-20 11:00,49.44,86.0,110.6,111.6
2019-02-20 10:00,50.34,86.4,110.3,111.6
2019-02-20 09:00,51.32,86.6,110.6,112.0
2019-02-20 08:00,160.5,87.0,110.6,112.0
2019-02-20 07:00,160.5,87.1,111.1,111.9
2019-02-20 06:00,160.5,87.2,111.1,112.8
2019-02-20 05:00,160.5,87.2,111.1,113.1
2019-02-20 04:00,160.5,86.9,111.5,112.8
2019-02-20 03:00,51.37,87.1,110.5,113.1
2019-02-20 02:00,50.08,87.2,110.4,113.0
2019-02-20 01:00,50.54,87.0,111.7,113.1
2019-02-20 00:00,160.5,87.1,112.0,113.4
2019-02-19 23:00,160.5,87.3,111.9,112.7
2019-02-19 22:00,160.5,86.8,111.6,112.8
2019-02-19 21:00,160.7,86.7,110.3,112.7
2019-02-19 20:00,160.5,86.0,110.7,112.4
2019-02-19 19:00,49.44,84.2,110.4,111.1
2019-02-19 18:00,49.31,84.2,108.9,110.6
2019-02-19 17:00,49.31,83.6,107.6,109.6
2019-02-19 16:00,49.57,82.8,108.3,109.6
2019-02-19 15:00,50.03,82.8,106.5,109.9
2019-02-19 14:00,50.16,82.7,107.6,109.6
2019-02-19 13:00,49.31,82.5,108.0,109.6
2019-02-19 12:00,49.96,82.8,108.0,109.1
2019-02-19 11:00,50.16,82.7,108.0,108.8
2019-02-19 10:00,50.15,82.5,107.8,109.7
2019-02-19 09:00,50.28,82.9,107.6,110.0
2019-02-19 08:00,50.34,83.0,107.6,110.0
2019-02-19 07:00,50.15,83.0,107.7,110.0
2019-02-19 06:00,49.81,83.2,107.6,110.0
2019-02-19 05:00,49.42,83.1,108.4,110.0
2019-02-19 04:00,49.42,83.1,108.5,109.3
2019-02-19 03:00,49.55,83.2,108.5,109.0
2019-02-19 02:00,49.62,83.1,108.5,109.2
2019-02-19 01:00,49.82,83.3,108.5,109.4
2019-02-19 00:00,50.01,83.3,108.4,109.3
2019-02-18 23:00,50.21,83.4,108.2,108.1
2019-02-18 22:00,50.4,83.3,108.0,109.5
2019-02-18 21:00,50.21,83.3,108.1,109.8
2019-02-18 20:00,50.54,83.3,108.2,109.7
2019-02-18 19:00,50.54,83.5,108.1,109.8
2019-02-18 18:00,50.55,83.4,108.1,109.7
2019-02-18 17:00,50.49,83.3,108.5,109.6
2019-02-18 16:00,50.62,83.3,108.5,110.3
2019-02-18 15:00,50.36,80.2,107.6,110.6
2019-02-18 14:00,50.55,83.2,108.0,109.9
2019-02-18 13:00,50.35,82.8,108.4,109.5
2019-02-18 12:00,50.54,83.1,108.4,109.9
2019-02-18 11:00,50.52,83.3,108.8,109.7
2019-02-18 10:00,50.32,83.6,109.2,110.0
2019-02-18 09:00,50.25,83.4,109.3,110.3
2019-02-18 08:00,50.06,83.7,109.4,110.3
2019-02-18 07:00,49.08,83.9,109.5,110.5
2019-02-18 06:00,160.5,84.0,109.7,110.6
2019-02-18 05:00,160.5,84.1,109.8,110.6
2019-02-18 04:00,48.75,83.8,109.8,110.6
2019-02-18 03:00,49.93,84.4,109.9,110.5
2019-02-18 02:00,50.14,84.2,110.1,110.8
2019-02-18 01:00,50.08,84.2,110.2,111.0
2019-02-18 00:00,50.14,84.1,110.1,111.0
2019-02-17 23:00,50.15,84.5,110.4,110.8
2019-02-17 22:00,50.6,84.6,110.4,111.3
2019-02-17 21:00,50.8,84.5,110.5,110.9
2019-02-17 20:00,50.87,84.7,110.7,111.1
2019-02-17 19:00,50.62,84.7,110.7,111.2
2019-02-17 18:00,51.27,84.9,110.7,111.4
2019-02-17 17:00,51.21,84.8,110.9,111.1
2019-02-17 16:00,51.14,84.7,110.7,111.1
2019-02-17 15:00,50.88,84.7,110.8,111.2
2019-02-17 14:00,51.14,84.5,110.9,111.5
2019-02-17 13:00,50.29,84.4,110.7,111.5
2019-02-17 12:00,51.01,83.8,110.9,111.5
2019-02-17 11:00,51.01,84.0,111.0,111.6
2019-02-17 10:00,51.39,84.2,111.0,111.8
2019-02-17 09:00,160.5,84.1,111.2,111.9
2019-02-17 08:00,160.5,84.6,111.4,112.1
2019-02-17 07:00,160.5,84.6,111.5,112.1
2019-02-17 06:00,160.5,85.2,111.1,112.4
2019-02-17 05:00,160.5,85.6,110.9,112.4
2019-02-17 04:00,160.5,85.6,110.7,112.4
2019-02-17 03:00,160.5,85.8,110.9,112.4
2019-02-17 02:00,160.5,85.3,110.9,112.4
2019-02-17 01:00,160.5,85.2,111.2,112.6
2019-02-17 00:00,49.95,85.8,111.3,112.7
2019-02-16 23:00,49.69,85.5,111.3,112.6
2019-02-16 22:00,49.96,85.4,111.6,112.4
2019-02-16 21:00,49.82,279.6,110.3,111.9
2019-02-16 20:00,50.21,85.8,111.4,111.6
2019-02-16 19:00,50.93,85.7,111.3,111.9
2019-02-16 18:00,51.27,85.3,111.5,112.3
2019-02-16 17:00,51.14,85.3,110.0,111.3
2019-02-16 16:00,51.21,85.1,110.9,112.6
2019-02-16 15:00,51.14,84.8,111.0,112.5
2019-02-16 14:00,51.01,84.6,111.0,112.4
2019-02-16 13:00,51.13,84.8,111.3,112.5
2019-02-16 12:00,51.45,84.4,111.4,112.3
2019-02-16 11:00,51.5,84.9,112.0,112.6
2019-02-16 10:00,51.96,84.8,112.1,111.7
2019-02-16 09:00,52.09,85.8,112.2,220.5
2019-02-16 08:00,52.09,85.5,112.2,220.5
2019-02-16 07:00,52.02,85.8,112.4,220.5
2019-02-16 06:00,51.64,85.8,112.5,220.5
2019-02-16 05:00,51.19,85.9,112.9,112.2
2019-02-16 04:00,51.12,85.8,113.1,112.5
2019-02-16 03:00,51.19,86.0,112.9,113.3
2019-02-16 02:00,51.38,86.2,113.3,113.5
2019-02-16 01:00,51.39,86.4,113.5,113.9
2019-02-16 00:00,51.4,86.4,113.5,114.0
2019-02-15 23:00,51.2,86.6,113.6,114.3
2019-02-15 22:00,50.73,86.4,113.7,114.4
2019-02-15 21:00,140.6,86.6,113.9,114.3
2019-02-15 20:00,52.96,86.9,113.6,114.5
2019-02-15 19:00,53.17,87.0,113.5,114.6
2019-02-15 18:00,53.3,87.3,113.4,114.9
2019-02-15 17:00,53.1,87.2,113.6,114.7
2019-02-15 16:00,52.97,86.9,113.2,114.8
2019-02-15 15:00,52.25,86.5,112.8,112.8
2019-02-15 14:00,52.25,86.3,113.6,113.8
2019-02-15 13:00,52.06,86.4,113.6,114.0
2019-02-15 12:00,52.19,86.2,113.6,114.1
2019-02-15 11:00,52.77,86.1,113.6,114.6
2019-02-15 10:00,53.09,87.0,114.3,114.5
2019-02-15 09:00,52.95,87.3,114.7,115.0
2019-02-15 08:00,160.5,87.5,114.3,115.0
2019-02-15 07:00,160.5,86.5,114.4,113.6
2019-02-15 06:00,160.5,86.6,113.7,113.6
2019-02-15 05:00,160.5,86.6,113.6,113.2
2019-02-15 04:00,143.3,86.9,112.1,113.9
2019-02-15 03:00,52.75,86.8,112.8,114.0
2019-02-15 02:00,52.76,87.1,113.3,114.0
2019-02-15 01:00,52.63,87.1,113.1,113.9
2019-02-15 00:00,52.76,87.0,114.1,112.8
2019-02-14 23:00,53.09,87.1,114.4,112.9
2019-02-14 22:00,53.22,87.3,114.7,113.2
2019-02-14 21:00,53.15,87.3,114.7,114.6
2019-02-14 20:00,52.56,87.0,113.5,113.5
2019-02-14 19:00,52.7,86.9,113.1,114.0
2019-02-14 18:00,52.96,86.9,113.9,113.1
2019-02-14 17:00,53.17,87.2,113.0,113.5
2019-02-14 16:00,53.3,86.4,113.8,113.1
2019-02-14 15:00,53.04,86.6,112.4,113.1
2019-02-14 14:00,52.25,86.9,113.5,112.7
2019-02-14 13:00,52.24,86.8,113.8,112.6
2019-02-14 12:00,52.31,87.0,112.9,113.5
2019-02-14 11:00,52.63,87.1,112.9,114.0
2019-02-14 10:00,52.69,87.5,113.2,113.7
2019-02-14 09:00,53.09,87.4,112.9,113.3
2019-02-14 08:00,53.09,87.7,114.1,113.2
2019-02-14 07:00,53.08,87.8,113.8,113.4
2019-02-14 06:00,53.66,87.7,114.2,113.3
2019-02-14 05:00,53.33,87.9,114.0,113.0
2019-02-14 04:00,53.4,87.9,113.8,113.4
2019-02-14 03:00,53.26,87.9,114.2,113.7
2019-02-14 02:00,53.13,87.8,114.3,113.7
2019-02-14 01:00,52.68,87.7,114.3,114.0
2019-02-14 00:00,51.5,88.1,114.6,113.8
2019-02-13 23:00,51.56,88.1,114.6,114.4
2019-02-13 22:00,52.28,88.2,114.9,114.2
2019-02-13 21:00,52.61,88.4,114.9,114.5
2019-02-13 20:00,53.15,88.6,115.2,114.7
2019-02-13 19:00,53.09,88.6,115.2,114.7
2019-02-13 18:00,52.76,88.7,115.5,114.7
2019-02-13 17:00,52.84,88.9,115.4,114.9
2019-02-13 16:00,53.17,88.6,115.5,115.2
2019-02-13 15:00,52.38,87.3,115.5,114.6
2019-02-13 14:00,52.06,87.0,115.6,113.7
2019-02-13 13:00,54.21,88.1,115.3,114.8
2019-02-13 12:00,53.48,89.5,115.8,115.8
2019-02-13 11:00,53.72,89.4,116.1,116.6
2019-02-13 10:00,54.05,90.6,116.2,116.1
2019-02-13 09:00,55.29,90.7,116.6,117.9
2019-02-13 08:00,55.03,89.5,116.1,116.5
2019-02-13 07:00,55.42,88.8,115.8,117.6
2019-02-13 06:00,55.56,89.6,116.6,116.8
2019-02-13 05:00,55.35,89.1,116.3,115.4
2019-02-13 04:00,50.5,88.2,115.6,116.0
2019-02-13 03:00,51.15,87.8,114.4,115.1
2019-02-13 02:00,52.93,88.2,115.1,115.1
2019-02-13 01:00,53.07,88.1,113.7,115.1
2019-02-13 00:00,52.41,87.1,114.7,116.2
2019-02-12 23:00,52.54,88.1,114.1,116.5
2019-02-12 22:00,52.68,87.3,114.7,116.2
2019-02-12 21:00,53.13,88.2,114.7,115.9
2019-02-12 20:00,53.26,87.9,114.8,115.8
2019-02-12 19:00,53.79,88.1,114.0,116.3
2019-02-12 18:00,52.28,88.2,114.8,115.5
2019-02-12 17:00,52.94,86.9,112.2,115.8
2019-02-12 16:00,52.35,87.9,112.7,115.4
2019-02-12 15:00,51.43,87.3,113.0,114.8
2019-02-12 14:00,50.84,87.2,112.0,113.4
2019-02-12 13:00,51.04,87.3,111.8,114.4
2019-02-12 12:00,50.71,86.7,112.5,114.0
2019-02-12 11:00,50.18,87.2,113.0,113.8
2019-02-12 10:00,50.11,86.9,110.2,113.8
2019-02-12 09:00,50.04,87.0,111.3,113.1
2019-02-12 08:00,49.97,87.3,111.3,112.3
2019-02-12 07:00,49.84,86.7,111.5,112.6
2019-02-12 06:00,49.45,86.7,111.8,109.2
2019-02-12 05:00,49.38,86.9,111.5,111.5
2019-02-12 04:00,48.99,86.7,111.1,112.7
2019-02-12 03:00,48.86,86.6,110.3,112.3
2019-02-12 02:00,48.66,86.6,110.0,111.4
2019-02-12 01:00,48.27,86.3,110.0,112.1
2019-02-12 00:00,48.01,86.5,109.1,111.8
2019-02-11 23:00,47.88,86.3,110.4,112.0
2019-02-11 22:00,47.68,86.2,109.0,111.5
2019-02-11 21:00,46.83,85.4,109.4,111.1
2019-02-11 20:00,46.51,84.4,107.6,110.4
2019-02-11 19:00,46.24,83.7,107.6,110.4
2019-02-11 18:00,45.53,82.5,107.0,108.4
2019-02-11 17:00,43.37,80.7,104.9,108.1
2019-02-11 16:00,43.1,78.8,103.9,106.9
2019-02-11 15:00,42.85,78.3,102.5,106.0
2019-02-11 14:00,42.79,77.1,101.4,106.3
2019-02-11 13:00,42.12,76.9,99.5,105.1
2019-02-11 12:00,42.19,75.7,99.3,104.8
2019-02-11 11:00,41.86,76.5,100.8,104.6
2019-02-11 10:00,41.72,76.7,99.9,105.7
2019-02-11 09:00,40.02,75.3,100.3,106.0
2019-02-11 08:00,40.68,75.5,100.9,104.6
2019-02-11 07:00,40.15,74.7,100.1,105.2
2019-02-11 06:00,40.48,75.8,99.5,104.5
2019-02-11 05:00,40.74,75.9,214.7,104.8
2019-02-11 04:00,39.37,75.9,214.7,105.4
2019-02-11 03:00,41.2,76.2,214.7,104.2
2019-02-11 02:00,41.2,76.3,214.7,103.0
2019-02-11 01:00,41.2,76.2,95.9,103.9
2019-02-11 00:00,38.84,75.8,97.6,102.8
2019-02-10 23:00,40.02,73.4,97.2,100.7
2019-02-10 22:00,40.02,73.6,97.0,101.5
2019-02-10 21:00,39.43,73.2,96.1,101.0
2019-02-10 20:00,38.52,71.8,95.5,98.2
2019-02-10 19:00,38.0,69.34,93.3,97.7
2019-02-10 18:00,37.69,68.61,93.8,96.3
2019-02-10 17:00,37.42,68.15,90.8,94.5
2019-02-10 16:00,36.9,67.29,91.4,94.6
2019-02-10 15:00,36.98,67.23,91.9,94.6
2019-02-10 14:00,36.97,67.03,92.7,95.3
2019-02-10 13:00,36.77,66.96,92.9,95.3
2019-02-10 12:00,36.9,67.16,93.3,95.3
2019-02-10 11:00,36.68,67.23,93.2,95.4
2019-02-10 10:00,36.47,67.89,93.5,95.5
2019-02-10 09:00,37.5,67.75,93.9,95.9
2019-02-10 08:00,37.51,67.89,93.6,96.3
2019-02-10 07:00,37.54,67.89,93.7,95.9
2019-02-10 06:00,37.47,67.75,93.8,95.7
2019-02-10 05:00,37.6,67.82,92.8,96.3
2019-02-10 04:00,37.4,68.08,92.5,96.7
2019-02-10 03:00,37.54,68.02,94.1,96.5
2019-02-10 02:00,37.4,68.15,92.6,96.5
2019-02-10 01:00,37.4,68.28,92.2,96.7
2019-02-10 00:00,37.67,68.22,92.6,96.6
2019-02-09 23:00,37.61,68.41,92.2,96.8
2019-02-09 22:00,37.62,68.15,92.2,96.6
2019-02-09 21:00,37.69,68.41,91.8,96.4
2019-02-09 20:00,37.69,68.55,93.0,97.0
2019-02-09 19:00,37.62,68.41,92.9,96.8
2019-02-09 18:00,37.75,68.68,94.3,97.1
2019-02-09 17:00,37.82,68.55,94.0,95.9
2019-02-09 16:00,37.75,68.68,94.0,97.3
2019-02-09 15:00,37.62,68.48,94.1,97.0
2019-02-09 14:00,37.88,68.68,94.1,97.6
2019-02-09 13:00,37.76,68.02,94.1,96.0
2019-02-09 12:00,37.42,68.88,93.4,95.8
2019-02-09 11:00,37.56,68.74,94.6,98.4
2019-02-09 10:00,38.08,69.14,94.8,98.1
2019-02-09 09:00,38.54,68.94,93.5,98.2
2019-02-09 08:00,38.6,69.34,94.9,97.9
2019-02-09 07:00,38.73,69.4,93.6,98.9
2019-02-09 06:00,38.73,69.47,94.0,96.2
2019-02-09 05:00,38.73,69.6,94.8,96.6
2019-02-09 04:00,38.6,69.47,94.1,98.6
2019-02-09 03:00,38.41,69.53,94.5,97.5
2019-02-09 02:00,38.21,69.62,93.2,98.3
2019-02-09 01:00,38.34,69.61,93.3,97.4
2019-02-09 00:00,38.21,69.6,94.4,96.8
2019-02-08 23:00,38.21,69.4,94.4,94.4
2019-02-08 22:00,38.41,69.34,94.8,95.6
2019-02-08 21:00,38.6,69.07,90.0,96.2
2019-02-08 20:00,38.34,68.68,90.9,96.8
2019-02-08 19:00,38.67,68.68,93.7,94.4
2019-02-08 18:00,38.41,68.22,91.7,95.7
2019-02-08 17:00,38.41,68.02,90.9,94.8
2019-02-08 16:00,38.28,66.57,90.5,90.9
2019-02-08 15:00,38.01,65.12,88.6,89.2
2019-02-08 14:00,35.4,63.93,88.3,90.9
2019-02-08 13:00,35.07,62.61,86.0,89.1
2019-02-08 12:00,34.15,62.23,85.1,87.5
2019-02-08 11:00,32.91,62.22,85.0,88.1
2019-02-08 10:00,33.95,61.69,82.9,87.7
2019-02-08 09:00,34.07,60.7,85.1,87.5
2019-02-08 08:00,33.68,60.96,85.5,87.7
2019-02-08 07:00,33.67,61.36,85.7,87.6
2019-02-08 06:00,33.67,61.03,85.6,87.8
2019-02-08 05:00,33.28,61.16,85.7,87.6
2019-02-08 04:00,33.21,61.16,85.6,87.7
2019-02-08 03:00,33.67,61.29,85.6,87.5
2019-02-08 02:00,33.74,61.23,85.7,87.7
2019-02-08 01:00,33.35,61.36,86.0,87.8
2019-02-08 00:00,33.74,61.42,86.0,87.8
2019-02-07 23:00,33.48,61.42,85.7,88.0
2019-02-07 22:00,33.74,61.23,86.0,87.6
2019-02-07 21:00,34.41,61.16,86.0,87.9
2019-02-07 20:00,33.89,61.23,85.9,87.8
2019-02-07 19:00,34.22,61.3,85.9,88.0
2019-02-07 18:00,33.76,61.3,86.6,87.8
2019-02-07 17:00,34.1,61.43,86.1,87.8
2019-02-07 16:00,34.04,61.43,86.1,87.6
2019-02-07 15:00,34.24,61.3,86.0,87.7
2019-02-07 14:00,33.64,60.9,85.8,87.4
2019-02-07 13:00,33.43,60.7,85.3,87.5
2019-02-07 12:00,33.63,60.7,86.0,87.6
2019-02-07 11:00,33.87,61.03,85.8,87.8
2019-02-07 10:00,32.02,61.62,85.8,87.7
2019-02-07 09:00,34.02,61.29,86.2,87.6
2019-02-07 08:00,34.16,61.62,86.3,87.8
2019-02-07 07:00,34.16,61.42,85.9,88.0
2019-02-07 06:00,34.03,61.36,86.3,88.0
2019-02-07 05:00,34.36,61.69,86.3,87.8
2019-02-07 04:00,34.11,61.49,86.2,88.0
2019-02-07 03:00,34.24,61.49,86.3,88.1
2019-02-07 02:00,34.26,61.56,86.0,88.1
2019-02-07 01:00,34.26,61.42,85.9,88.1
2019-02-07 00:00,34.07,61.56,86.0,87.7
2019-02-06 23:00,34.33,61.42,86.2,88.0
2019-02-06 22:00,34.33,61.49,85.5,88.1
2019-02-06 21:00,34.2,61.42,85.4,88.1
2019-02-06 20:00,34.2,61.69,85.8,88.4
2019-02-06 19:00,33.76,61.89,85.0,88.5
2019-02-06 18:00,34.41,61.69,85.7,88.5
2019-02-06 17:00,34.48,61.5,85.0,88.2
2019-02-06 16:00,34.55,61.5,84.9,87.7
2019-02-06 15:00,34.03,61.23,84.5,87.6
2019-02-06 14:00,33.96,60.63,84.0,87.0
2019-02-06 13:00,34.09,59.25,83.8,87.0
2019-02-06 12:00,33.89,58.39,84.3,87.5
2019-02-06 11:00,33.82,61.23,85.4,88.5
2019-02-06 10:00,160.7,61.82,86.4,87.7
2019-02-06 09:00,34.33,61.62,85.7,88.9
2019-02-06 08:00,34.2,61.75,85.4,88.5
2019-02-06 07:00,34.2,61.89,86.0,88.5
2019-02-06 06:00,33.68,61.69,85.8,88.7
2019-02-06 05:00,33.42,61.69,85.9,88.2
2019-02-06 04:00,33.55,61.82,85.8,87.6
2019-02-06 03:00,33.67,61.82,84.7,87.4
2019-02-06 02:00,34.2,61.7,85.8,87.9
2019-02-06 01:00,34.13,61.63,85.8,87.8
2019-02-06 00:00,34.54,61.69,85.5,88.1
2019-02-05 23:00,34.48,61.76,85.5,88.1
2019-02-05 22:00,34.54,61.69,85.1,88.0
2019-02-05 21:00,34.48,61.76,85.5,88.3
2019-02-05 20:00,34.28,61.63,85.4,88.2
2019-02-05 19:00,34.28,61.56,86.8,88.3
2019-02-05 18:00,34.41,61.96,86.9,88.0
2019-02-05 17:00,34.09,61.89,87.1,88.3
2019-02-05 16:00,34.09,61.76,87.0,88.2
2019-02-05 15:00,33.37,61.82,87.0,88.0
2019-02-05 14:00,34.28,61.56,85.5,88.1
2019-02-05 13:00,34.41,61.62,85.6,88.2
2019-02-05 12:00,34.48,61.69,86.3,88.2
2019-02-05 11:00,34.54,61.62,85.2,87.5
2019-02-05 10:00,34.61,62.02,86.0,85.6
2019-02-05 09:00,160.5,62.12,85.8,85.3
2019-02-05 08:00,32.9,62.22,86.1,86.4
2019-02-05 07:00,33.28,62.28,86.2,87.2
2019-02-05 06:00,33.74,62.35,86.4,87.8
2019-02-05 05:00,33.74,62.35,86.6,86.9
2019-02-05 04:00,33.74,62.22,86.9,86.9
2019-02-05 03:00,33.42,62.55,87.2,88.1
2019-02-05 02:00,30.09,62.48,87.5,88.5
2019-02-05 01:00,33.74,62.41,87.5,88.0
2019-02-05 00:00,33.5,62.48,87.5,88.7
2019-02-04 23:00,32.52,62.35,87.7,88.4
2019-02-04 22:00,160.6,62.48,87.9,88.7
2019-02-04 21:00,160.5,62.48,87.7,88.6
2019-02-04 20:00,160.5,62.48,87.7,89.0
2019-02-04 19:00,34.81,62.48,88.0,88.9
2019-02-04 18:00,35.13,62.48,88.2,89.1
2019-02-04 17:00,35.21,62.68,88.0,89.0
2019-02-04 16:00,34.95,62.41,88.0,90.2
2019-02-04 15:00,34.63,62.48,87.4,90.0
2019-02-04 14:00,34.82,62.22,85.5,89.8
2019-02-04 13:00,34.94,62.48,85.4,89.8
2019-02-04 12:00,34.28,62.48,85.8,90.1
2019-02-04 11:00,34.54,62.61,86.4,89.7
2019-02-04 10:00,34.09,62.68,84.1,89.1
2019-02-04 09:00,34.35,62.61,86.4,90.4
2019-02-04 08:00,34.28,62.87,88.3,89.9
2019-02-04 07:00,34.61,62.48,88.4,90.3
2019-02-04 06:00,34.75,62.55,85.7,87.9
2019-02-04 05:00,34.76,62.48,85.7,88.6
2019-02-04 04:00,34.76,62.35,85.9,88.3
2019-02-04 03:00,34.7,62.61,83.0,87.8
2019-02-04 02:00,34.57,62.74,86.4,89.6
2019-02-04 01:00,34.7,62.88,84.9,87.7
2019-02-04 00:00,34.44,62.35,84.0,88.0
2019-02-03 23:00,34.7,62.68,84.5,86.5
2019-02-03 22:00,34.76,62.48,86.7,87.7
2019-02-03 21:00,34.57,62.22,85.2,88.1
2019-02-03 20:00,34.7,62.22,85.8,88.1
2019-02-03 19:00,34.46,62.23,85.1,88.2
2019-02-03 18:00,34.59,62.24,85.1,88.5
2019-02-03 17:00,34.59,61.77,84.3,88.3
2019-02-03 16:00,34.59,61.5,86.4,88.9
2019-02-03 15:00,34.52,61.91,86.7,88.9
2019-02-03 14:00,34.46,62.17,86.8,89.1
2019-02-03 13:00,34.46,62.22,86.9,89.1
2019-02-03 12:00,34.39,62.16,87.4,89.2
2019-02-03 11:00,33.8,62.55,87.3,89.3
2019-02-03 10:00,34.32,62.15,87.5,89.3
2019-02-03 09:00,32.93,62.28,87.7,89.2
2019-02-03 08:00,160.5,62.41,86.9,89.3
2019-02-03 07:00,160.5,62.28,87.4,89.3
2019-02-03 06:00,160.5,62.62,87.2,87.5
2019-02-03 05:00,160.5,62.09,87.2,87.2
2019-02-03 04:00,31.08,62.1,87.2,87.2
2019-02-03 03:00,32.97,62.24,87.2,86.8
2019-02-03 02:00,33.76,62.11,87.2,86.8
